team_id,team_name,state,year,num_subscriptions,price_per_subscription,cost_per_subscription,gross_sales,total_cost,profit,profit_margin,team_description,customer_comment
168,Team_168,FL,2023,540,24.72,4.38,13348.8,2365.2,10983.599999999999,0.8228155339805825,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
169,Team_169,OH,2023,495,17.8,9.3,8811.0,4603.5,4207.5,0.47752808988764045,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
170,Team_170,TX,2023,527,22.21,3.54,11704.67,1865.58,9839.09,0.8406123367852318,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
171,Team_171,NY,2023,549,23.92,5.11,13132.080000000002,2805.3900000000003,10326.690000000002,0.786371237458194,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
172,Team_172,CA,2023,488,23.6,9.52,11516.800000000001,4645.76,6871.040000000001,0.5966101694915255,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
173,Team_173,IL,2024,513,12.63,5.42,6479.1900000000005,2780.46,3698.7300000000005,0.5708630245447348,High-variance strategy with special bonuses.,Not enough detailed analysis.
174,Team_174,CA,2023,504,6.57,6.44,3311.28,3245.76,65.51999999999998,0.019786910197869094,High-variance strategy with special bonuses.,Too expensive for casual use.
175,Team_175,GA,2023,455,8.44,2.64,3840.2,1201.2,2639.0,0.6872037914691943,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
176,Team_176,CA,2023,504,6.18,8.32,3114.72,4193.28,-1078.56,-0.34627831715210355,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
177,Team_177,CA,2023,471,7.11,5.38,3348.81,2533.98,814.8299999999999,0.2433192686357243,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
178,Team_178,TX,2024,478,8.69,8.4,4153.82,4015.2000000000003,138.61999999999944,0.033371691599539566,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
179,Team_179,TX,2023,494,11.82,4.03,5839.08,1990.8200000000002,3848.2599999999998,0.6590524534686971,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
180,Team_180,PA,2024,480,15.87,5.38,7617.599999999999,2582.4,5035.199999999999,0.6609955891619407,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
181,Team_181,OH,2024,484,19.23,8.29,9307.32,4012.3599999999997,5294.96,0.5689027561102444,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
182,Team_182,IL,2024,464,9.22,9.79,4278.08,4542.5599999999995,-264.47999999999956,-0.061822125813448925,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
183,Team_183,CA,2024,450,18.45,2.48,8302.5,1116.0,7186.5,0.8655826558265582,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
184,Team_184,CA,2023,486,19.09,8.5,9277.74,4131.0,5146.74,0.5547407019381875,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
185,Team_185,NY,2024,489,16.17,4.41,7907.130000000001,2156.4900000000002,5750.640000000001,0.7272727272727273,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
186,Team_186,TX,2023,529,23.07,6.41,12204.03,3390.89,8813.140000000001,0.7221499783268315,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
187,Team_187,IL,2023,515,7.22,4.32,3718.2999999999997,2224.8,1493.4999999999995,0.40166204986149573,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
188,Team_188,MI,2024,513,8.54,6.91,4381.0199999999995,3544.83,836.1899999999996,0.19086651053864162,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
189,Team_189,PA,2024,480,13.57,4.83,6513.6,2318.4,4195.200000000001,0.6440677966101696,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
190,Team_190,OH,2024,486,7.53,4.67,3659.58,2269.62,1389.96,0.3798140770252324,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
191,Team_191,FL,2023,503,16.33,2.3,8213.99,1156.8999999999999,7057.09,0.8591549295774649,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
192,Team_192,OH,2023,490,12.97,3.18,6355.3,1558.2,4797.1,0.7548188126445644,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
193,Team_193,GA,2024,470,10.69,9.34,5024.3,4389.8,634.5,0.12628624883068287,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
194,Team_194,CA,2023,524,8.4,9.99,4401.6,5234.76,-833.1599999999999,-0.18928571428571422,High-variance strategy with special bonuses.,"Great value, multiple wins!"
195,Team_195,PA,2024,489,11.71,8.24,5726.1900000000005,4029.36,1696.8300000000004,0.29632792485055515,High-variance strategy with special bonuses.,Too expensive for casual use.
196,Team_196,GA,2024,490,17.16,4.29,8408.4,2102.1,6306.299999999999,0.75,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
197,Team_197,IL,2023,487,16.52,5.22,8045.24,2542.14,5503.1,0.6840193704600485,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
198,Team_198,FL,2023,468,8.27,7.92,3870.3599999999997,3706.56,163.79999999999973,0.04232164449818615,High-variance strategy with special bonuses.,Community is fun but needs more tips.
199,Team_199,TX,2023,530,7.5,9.75,3975.0,5167.5,-1192.5,-0.3,High-variance strategy with special bonuses.,Too expensive for casual use.
200,Team_200,PA,2023,472,5.53,5.64,2610.1600000000003,2662.08,-51.91999999999962,-0.019891500904158983,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
201,Team_201,PA,2024,467,5.25,8.64,2451.75,4034.88,-1583.13,-0.6457142857142858,High-variance strategy with special bonuses.,Community is fun but needs more tips.
202,Team_202,CA,2023,510,22.6,9.8,11526.0,4998.0,6528.0,0.5663716814159292,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
203,Team_203,NC,2024,462,5.9,8.99,2725.8,4153.38,-1427.58,-0.523728813559322,High-variance strategy with special bonuses.,Not enough detailed analysis.
204,Team_204,PA,2023,496,19.62,3.82,9731.52,1894.72,7836.8,0.8053007135575942,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
205,Team_205,NY,2024,469,22.44,2.06,10524.36,966.14,9558.220000000001,0.9081996434937613,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
206,Team_206,FL,2023,490,6.96,5.94,3410.4,2910.6000000000004,499.7999999999997,0.14655172413793094,High-variance strategy with special bonuses.,Too expensive for casual use.
207,Team_207,FL,2023,500,13.73,6.25,6865.0,3125.0,3740.0,0.5447924253459577,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
208,Team_208,NY,2023,496,24.25,3.61,12028.0,1790.56,10237.44,0.8511340206185567,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
209,Team_209,MI,2024,508,21.68,4.28,11013.44,2174.2400000000002,8839.2,0.8025830258302583,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
210,Team_210,NY,2024,500,14.79,8.12,7395.0,4059.9999999999995,3335.0000000000005,0.4509803921568628,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
211,Team_211,NY,2024,485,20.25,5.76,9821.25,2793.6,7027.65,0.7155555555555555,High-variance strategy with special bonuses.,"Loved the stats, very helpful!"
212,Team_212,FL,2023,466,21.67,4.54,10098.220000000001,2115.64,7982.580000000002,0.7904937701892017,High-variance strategy with special bonuses.,Not enough detailed analysis.
213,Team_213,OH,2023,501,11.96,6.98,5991.96,3496.98,2494.98,0.41638795986622074,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
214,Team_214,FL,2023,498,22.84,7.22,11374.32,3595.56,7778.76,0.6838879159369528,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
215,Team_215,NC,2023,478,14.41,8.16,6887.9800000000005,3900.48,2987.5000000000005,0.43372657876474674,"Value-focused picks, aimed at casual players.",Community is fun but needs more tips.
216,Team_216,CA,2023,520,15.56,3.25,8091.2,1690.0,6401.2,0.7911311053984575,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
217,Team_217,GA,2024,507,24.99,7.93,12669.929999999998,4020.5099999999998,8649.419999999998,0.682673069227691,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
218,Team_218,OH,2024,455,21.87,6.8,9950.85,3094.0,6856.85,0.6890717878372199,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
219,Team_219,TX,2024,465,12.24,2.46,5691.6,1143.9,4547.700000000001,0.7990196078431373,Newcomer friendly; easy setup and low cost.,Too expensive for casual use.
220,Team_220,GA,2024,472,5.21,8.22,2459.12,3879.84,-1420.7200000000003,-0.5777351247600769,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
221,Team_221,CA,2023,518,17.52,5.06,9075.36,2621.08,6454.280000000001,0.7111872146118722,"Value-focused picks, aimed at casual players.","Loved the stats, very helpful!"
222,Team_222,NC,2023,473,19.08,4.64,9024.839999999998,2194.72,6830.119999999999,0.7568134171907757,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
223,Team_223,NC,2023,498,18.02,5.58,8973.96,2778.84,6195.119999999999,0.6903440621531631,High-variance strategy with special bonuses.,Community is fun but needs more tips.
224,Team_224,TX,2024,488,24.36,4.77,11887.68,2327.7599999999998,9559.92,0.8041871921182265,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
225,Team_225,OH,2023,510,22.26,4.71,11352.6,2402.1,8950.5,0.788409703504043,High-variance strategy with special bonuses.,Community is fun but needs more tips.
226,Team_226,MI,2023,510,13.98,8.46,7129.8,4314.6,2815.2,0.3948497854077253,"Expert tips, deep stats, and community chat included.",Too expensive for casual use.
227,Team_227,NY,2023,470,6.26,3.0,2942.2,1410.0,1532.1999999999998,0.5207667731629393,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
228,Team_228,OH,2023,477,14.52,9.76,6926.04,4655.5199999999995,2270.5200000000004,0.3278236914600552,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
229,Team_229,MI,2024,494,18.78,6.44,9277.32,3181.36,6095.959999999999,0.6570820021299254,"Expert tips, deep stats, and community chat included.","Great value, multiple wins!"
230,Team_230,NC,2024,522,17.15,3.46,8952.3,1806.12,7146.179999999999,0.7982507288629738,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
231,Team_231,FL,2023,499,15.76,3.05,7864.24,1521.9499999999998,6342.29,0.8064720812182742,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
232,Team_232,CA,2024,511,14.38,6.73,7348.18,3439.03,3909.15,0.5319888734353269,"Expert tips, deep stats, and community chat included.",Not enough detailed analysis.
233,Team_233,TX,2024,499,10.88,7.06,5429.120000000001,3522.9399999999996,1906.1800000000012,0.3511029411764708,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
234,Team_234,CA,2023,522,10.55,2.42,5507.1,1263.24,4243.860000000001,0.7706161137440759,High-variance strategy with special bonuses.,Community is fun but needs more tips.
235,Team_235,IL,2023,522,15.0,3.94,7830.0,2056.68,5773.32,0.7373333333333333,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
236,Team_236,IL,2023,475,8.21,8.36,3899.7500000000005,3970.9999999999995,-71.24999999999909,-0.01827040194884264,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
237,Team_237,OH,2023,491,11.81,2.4,5798.71,1178.3999999999999,4620.31,0.7967823878069433,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
238,Team_238,NC,2024,525,11.48,8.84,6027.0,4641.0,1386.0,0.22996515679442509,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
239,Team_239,NC,2023,521,16.74,7.27,8721.539999999999,3787.6699999999996,4933.869999999999,0.5657108721624851,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
240,Team_240,NY,2024,473,6.33,5.48,2994.09,2592.0400000000004,402.0499999999997,0.13428120063191143,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
241,Team_241,NY,2023,507,21.59,4.77,10946.13,2418.39,8527.74,0.7790643816581752,"Expert tips, deep stats, and community chat included.",Community is fun but needs more tips.
242,Team_242,NY,2023,525,16.25,2.15,8531.25,1128.75,7402.5,0.8676923076923077,Aggressive lineup with weekly analysis and premium picks.,"Loved the stats, very helpful!"
243,Team_243,FL,2023,505,18.42,8.6,9302.1,4343.0,4959.1,0.5331161780673181,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
244,Team_244,GA,2023,518,19.06,3.14,9873.08,1626.52,8246.56,0.8352570828961174,"Value-focused picks, aimed at casual players.","Great value, multiple wins!"
245,Team_245,PA,2023,540,10.83,4.48,5848.2,2419.2000000000003,3428.9999999999995,0.5863342566943675,Newcomer friendly; easy setup and low cost.,"Loved the stats, very helpful!"
246,Team_246,GA,2024,471,14.41,6.55,6787.11,3085.0499999999997,3702.06,0.5454545454545455,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
247,Team_247,CA,2023,534,24.12,3.97,12880.08,2119.98,10760.1,0.8354063018242123,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
248,Team_248,GA,2024,470,20.33,5.98,9555.099999999999,2810.6000000000004,6744.499999999998,0.7058534185932119,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
249,Team_249,FL,2023,497,24.39,8.47,12121.83,4209.59,7912.24,0.6527265272652727,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
250,Team_250,CA,2023,488,19.93,5.76,9725.84,2810.88,6914.96,0.7109884596086302,"Value-focused picks, aimed at casual players.",Not enough detailed analysis.
251,Team_251,GA,2023,509,8.51,9.59,4331.59,4881.3099999999995,-549.7199999999993,-0.1269095182138659,"Expert tips, deep stats, and community chat included.","Loved the stats, very helpful!"
252,Team_252,FL,2023,487,6.29,8.78,3063.23,4275.86,-1212.6299999999997,-0.395866454689984,Aggressive lineup with weekly analysis and premium picks.,Too expensive for casual use.
253,Team_253,PA,2023,503,16.55,4.66,8324.65,2343.98,5980.67,0.7184290030211481,Newcomer friendly; easy setup and low cost.,Not enough detailed analysis.
254,Team_254,GA,2023,464,12.16,5.2,5642.24,2412.8,3229.4399999999996,0.5723684210526315,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
255,Team_255,FL,2023,533,10.51,5.39,5601.83,2872.87,2728.96,0.4871550903901047,Newcomer friendly; easy setup and low cost.,"Great value, multiple wins!"
256,Team_256,NY,2023,534,21.14,7.01,11288.76,3743.3399999999997,7545.42,0.6684011352885525,Aggressive lineup with weekly analysis and premium picks.,Community is fun but needs more tips.
257,Team_257,NC,2023,522,12.34,4.29,6441.48,2239.38,4202.099999999999,0.6523500810372771,Newcomer friendly; easy setup and low cost.,Community is fun but needs more tips.
258,Team_258,NY,2023,481,11.34,9.75,5454.54,4689.75,764.79,0.1402116402116402,"Value-focused picks, aimed at casual players.",Too expensive for casual use.
259,Team_259,NC,2024,499,22.0,6.87,10978.0,3428.13,7549.87,0.6877272727272727,Aggressive lineup with weekly analysis and premium picks.,Not enough detailed analysis.
260,Team_260,TX,2024,462,21.93,5.2,10131.66,2402.4,7729.26,0.7628818969448244,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
261,Team_261,TX,2023,463,12.13,7.16,5616.1900000000005,3315.08,2301.1100000000006,0.40972794723825234,Aggressive lineup with weekly analysis and premium picks.,"Great value, multiple wins!"
